#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACAP2	TBC1D10B	9606.ENSP00000324287	9606.ENSP00000386538	0	0	0	0	0.067	0	0	0.495	0.509
MED1	TNFRSF21	9606.ENSP00000300651	9606.ENSP00000296861	0	0	0	0	0	0	0.400	0	0.400
MED1	UBQLN2	9606.ENSP00000300651	9606.ENSP00000345195	0	0	0	0	0.163	0.313	0	0.067	0.416
MED1	NR4A2	9606.ENSP00000300651	9606.ENSP00000344479	0	0	0	0	0	0	0.500	0.131	0.546
MED1	TBL1XR1	9606.ENSP00000300651	9606.ENSP00000405574	0	0	0	0	0.113	0.112	0.500	0.164	0.627
MED1	POLR2H	9606.ENSP00000300651	9606.ENSP00000415536	0	0	0	0	0.127	0.832	0	0	0.847
MED1	NCOA1	9606.ENSP00000300651	9606.ENSP00000385216	0	0	0	0	0.101	0	0.400	0.827	0.898
MED1	POLR2E	9606.ENSP00000300651	9606.ENSP00000478303	0	0	0	0	0.111	0.998	0	0	0.998
MICU2	NDUFA8	9606.ENSP00000371811	9606.ENSP00000362873	0	0	0	0	0.064	0	0	0.392	0.407
MMP8	PGLYRP1	9606.ENSP00000236826	9606.ENSP00000008938	0	0	0	0	0.420	0	0	0.557	0.732
MMP8	S100A12	9606.ENSP00000236826	9606.ENSP00000357726	0	0	0	0	0.230	0	0	0.348	0.476
MPHOSPH6	TTC37	9606.ENSP00000258169	9606.ENSP00000497948	0	0	0	0	0.056	0	0	0.417	0.426
MPHOSPH6	NUPR1	9606.ENSP00000258169	9606.ENSP00000379003	0	0	0	0	0	0.450	0	0	0.450
MPHOSPH6	UTP6	9606.ENSP00000258169	9606.ENSP00000261708	0	0	0	0	0.141	0	0.400	0	0.462
MPHOSPH6	ZFC3H1	9606.ENSP00000258169	9606.ENSP00000368017	0	0	0	0	0.044	0.330	0.900	0.372	0.954
MSN	PLEC	9606.ENSP00000353408	9606.ENSP00000323856	0	0	0	0	0.088	0.072	0	0.512	0.551
MSN	RAB11FIP1	9606.ENSP00000353408	9606.ENSP00000331342	0	0	0	0	0.042	0	0	0.450	0.451
MSN	PTK2B	9606.ENSP00000353408	9606.ENSP00000380638	0	0	0	0	0.049	0	0	0.402	0.407
MSN	PPP1CB	9606.ENSP00000353408	9606.ENSP00000378769	0	0	0	0	0.131	0.096	0	0.465	0.543
MSN	TPM4	9606.ENSP00000353408	9606.ENSP00000494125	0	0	0	0	0.115	0	0.500	0.284	0.655
NCKAP1L	TAOK3	9606.ENSP00000293373	9606.ENSP00000376317	0	0	0	0	0.067	0	0.400	0	0.416
NCKAP1L	RAC1	9606.ENSP00000293373	9606.ENSP00000348461	0	0	0	0	0.128	0.091	0.500	0.125	0.607
NCOA1	SMARCD3	9606.ENSP00000385216	9606.ENSP00000262188	0	0	0	0	0.049	0.071	0.400	0.176	0.505
NCOA1	TNFRSF21	9606.ENSP00000385216	9606.ENSP00000296861	0	0	0	0	0	0	0.400	0	0.400
NCOA1	NR4A2	9606.ENSP00000385216	9606.ENSP00000344479	0	0	0	0	0.048	0.294	0	0.199	0.415
NCOA1	TBL1XR1	9606.ENSP00000385216	9606.ENSP00000405574	0	0	0	0	0.058	0.069	0.500	0.151	0.578
NDUFA8	PPP1R15A	9606.ENSP00000362873	9606.ENSP00000200453	0	0	0	0	0	0.540	0	0.134	0.584
NDUFA8	SLC25A11	9606.ENSP00000362873	9606.ENSP00000225665	0	0	0	0	0.441	0.097	0	0.131	0.523
NDUFA8	TMEM126B	9606.ENSP00000362873	9606.ENSP00000351737	0	0	0	0	0.163	0	0.500	0.363	0.710
NDUFA8	NDUFC1	9606.ENSP00000362873	9606.ENSP00000441126	0	0	0	0	0.395	0.825	0.967	0.618	0.998
NDUFC1	TMEM126B	9606.ENSP00000441126	9606.ENSP00000351737	0	0	0	0	0.227	0	0.500	0.359	0.730
NELFB	TRIM28	9606.ENSP00000339495	9606.ENSP00000253024	0	0	0	0	0.310	0.292	0	0.154	0.550
NELFB	POLR2H	9606.ENSP00000339495	9606.ENSP00000415536	0	0	0	0	0.067	0.847	0.500	0.106	0.928
NELFB	POLR2E	9606.ENSP00000339495	9606.ENSP00000478303	0	0	0	0	0.100	0.871	0.500	0.214	0.948
NFE2	WWP1	9606.ENSP00000439120	9606.ENSP00000427793	0	0	0	0	0.100	0	0	0.454	0.487
NFKB2	NFKBIA	9606.ENSP00000358983	9606.ENSP00000216797	0	0	0.108	0.712	0.174	0.856	0.900	0.640	0.995
NFKB2	RIPK2	9606.ENSP00000358983	9606.ENSP00000220751	0	0	0	0	0.172	0.095	0	0.339	0.462
NFKB2	PSMD3	9606.ENSP00000358983	9606.ENSP00000264639	0	0	0	0	0.054	0.246	0.400	0.044	0.536
NFKB2	TNIP1	9606.ENSP00000358983	9606.ENSP00000317891	0	0	0	0	0.360	0.194	0	0.280	0.596
NFKB2	S100A12	9606.ENSP00000358983	9606.ENSP00000357726	0	0	0	0	0.062	0.045	0.400	0.109	0.457
NFKB2	PSMA7	9606.ENSP00000358983	9606.ENSP00000359910	0	0	0	0	0.044	0.086	0.400	0.116	0.474
NFKBIA	PPP1R15A	9606.ENSP00000216797	9606.ENSP00000200453	0	0	0	0	0.256	0.159	0	0.248	0.488
NFKBIA	SIRT1	9606.ENSP00000216797	9606.ENSP00000212015	0	0	0	0	0	0.093	0	0.514	0.541
NFKBIA	PSMA7	9606.ENSP00000216797	9606.ENSP00000359910	0	0	0	0	0.047	0.086	0.400	0.174	0.511
NFKBIA	TNIP1	9606.ENSP00000216797	9606.ENSP00000317891	0	0	0	0	0.200	0	0	0.479	0.565
NFKBIA	RIPK2	9606.ENSP00000216797	9606.ENSP00000220751	0	0	0	0	0.194	0.095	0	0.484	0.591
NFKBIA	PDPK1	9606.ENSP00000216797	9606.ENSP00000344220	0	0	0	0	0.042	0	0.500	0.225	0.596
NFKBIA	ZFP36	9606.ENSP00000216797	9606.ENSP00000471239	0	0	0	0	0.435	0.069	0	0.301	0.600
NFKBIA	PSMD3	9606.ENSP00000216797	9606.ENSP00000264639	0	0	0	0	0	0.281	0.400	0.146	0.600
NFKBIA	UBE2D1	9606.ENSP00000216797	9606.ENSP00000363019	0	0	0	0	0.050	0.495	0.900	0.351	0.964
NIF3L1	THOC7	9606.ENSP00000498853	9606.ENSP00000295899	0	0	0	0	0.160	0.230	0	0.939	0.957
NR4A2	TRIM28	9606.ENSP00000344479	9606.ENSP00000253024	0	0	0	0	0	0.058	0	0.441	0.450
NUP107	RFC5	9606.ENSP00000229179	9606.ENSP00000408295	0	0	0	0	0.382	0.063	0	0.068	0.413
NUP107	THOC7	9606.ENSP00000229179	9606.ENSP00000295899	0	0	0	0	0.083	0	0.400	0.052	0.432
NUP107	TNPO3	9606.ENSP00000229179	9606.ENSP00000265388	0	0	0	0	0.086	0	0	0.445	0.471
NUP107	SNRPG	9606.ENSP00000229179	9606.ENSP00000393388	0	0	0	0	0.137	0	0.400	0.097	0.491
NUP107	THOC2	9606.ENSP00000229179	9606.ENSP00000245838	0	0	0	0	0.164	0	0.400	0.161	0.542
NUP107	XPOT	9606.ENSP00000229179	9606.ENSP00000327821	0	0	0	0	0.147	0	0.400	0.505	0.724
NUPR1	PTMA	9606.ENSP00000379003	9606.ENSP00000344547	0	0	0	0	0	0.604	0	0.713	0.881
NVL	UTP6	9606.ENSP00000281701	9606.ENSP00000261708	0	0	0	0	0.467	0	0	0	0.467
NVL	TTC27	9606.ENSP00000281701	9606.ENSP00000313953	0	0	0	0	0.438	0	0	0	0.438
OPHN1	SH3GLB2	9606.ENSP00000347710	9606.ENSP00000361634	0	0	0	0	0	0	0	0.622	0.622
OPHN1	RAC1	9606.ENSP00000347710	9606.ENSP00000348461	0	0	0	0	0.047	0.295	0.400	0.202	0.635
OSTF1	RP2	9606.ENSP00000340836	9606.ENSP00000218340	0	0	0	0	0.080	0.412	0	0	0.435
P4HB	ZNF292	9606.ENSP00000327801	9606.ENSP00000358590	0	0	0	0	0.044	0.482	0	0	0.484
P4HB	UBA1	9606.ENSP00000327801	9606.ENSP00000338413	0	0	0	0	0.101	0.045	0	0.451	0.488
P4HB	UBE2J1	9606.ENSP00000327801	9606.ENSP00000451261	0	0	0	0	0.068	0.099	0	0.745	0.767
PADI4	PGLYRP1	9606.ENSP00000364597	9606.ENSP00000008938	0	0	0	0	0.470	0	0	0.155	0.533
PDPK1	RIPK2	9606.ENSP00000344220	9606.ENSP00000220751	0	0	0	0.562	0.058	0.104	0.400	0.063	0.462
PDPK1	PKN1	9606.ENSP00000344220	9606.ENSP00000343325	0	0	0	0.671	0.049	0.393	0.900	0.165	0.945
PDPK1	PTK2B	9606.ENSP00000344220	9606.ENSP00000380638	0	0	0	0.567	0.049	0.087	0	0.502	0.529
PDPK1	RAC1	9606.ENSP00000344220	9606.ENSP00000348461	0	0	0	0	0.074	0	0.500	0.185	0.589
PDPK1	SGK3	9606.ENSP00000344220	9606.ENSP00000379842	0	0	0.084	0.736	0.049	0.312	0.900	0.475	0.962
PGLYRP1	RNASE2	9606.ENSP00000008938	9606.ENSP00000303276	0	0	0	0	0.166	0	0	0.466	0.535
PGLYRP1	S100A12	9606.ENSP00000008938	9606.ENSP00000357726	0	0	0	0	0.339	0.044	0	0.359	0.560
PKN1	PPP1CB	9606.ENSP00000343325	9606.ENSP00000378769	0	0	0	0	0.050	0.096	0.500	0.105	0.564
PKN1	RAC1	9606.ENSP00000343325	9606.ENSP00000348461	0	0	0	0	0.057	0.291	0.500	0.191	0.694
PLCB3	PPP3CA	9606.ENSP00000443631	9606.ENSP00000378323	0	0	0	0	0.051	0	0.650	0.121	0.682
PLEC	PTK2B	9606.ENSP00000323856	9606.ENSP00000380638	0	0	0	0	0.122	0	0	0.357	0.411
PLXDC2	SERPINF1	9606.ENSP00000366460	9606.ENSP00000254722	0	0	0	0	0.049	0	0	0.606	0.609
PMAIP1	PPP1R15A	9606.ENSP00000326119	9606.ENSP00000200453	0	0	0	0	0.124	0	0	0.352	0.408
POLR2E	TRIM28	9606.ENSP00000478303	9606.ENSP00000253024	0	0	0	0	0.102	0.366	0	0.092	0.438
POLR2E	SNRPG	9606.ENSP00000478303	9606.ENSP00000393388	0	0	0	0	0.362	0.601	0	0	0.734
POLR2E	TAF1D	9606.ENSP00000478303	9606.ENSP00000410409	0	0	0	0	0	0	0.500	0.214	0.590
POLR2E	POLR2H	9606.ENSP00000478303	9606.ENSP00000415536	0	0	0	0	0.609	0.998	0.900	0.996	0.999
POLR2E	TENT4A	9606.ENSP00000478303	9606.ENSP00000488642	0	0	0	0	0	0	0	0.726	0.726
POLR2H	SNRPG	9606.ENSP00000415536	9606.ENSP00000393388	0	0	0	0	0.337	0.507	0	0.232	0.727
POLR2H	RFC5	9606.ENSP00000415536	9606.ENSP00000408295	0	0	0	0	0.116	0	0	0.416	0.462
POLR2H	TAF1D	9606.ENSP00000415536	9606.ENSP00000410409	0	0	0	0	0.083	0	0.500	0.088	0.545
POLR2H	TENT4A	9606.ENSP00000415536	9606.ENSP00000488642	0	0	0	0	0.072	0	0	0.451	0.469
PPIG	THOC2	9606.ENSP00000260970	9606.ENSP00000245838	0	0	0	0	0.504	0.114	0	0	0.542
PPIG	XDH	9606.ENSP00000260970	9606.ENSP00000368727	0	0	0	0	0	0	0	0.433	0.433
PPIG	SNRPG	9606.ENSP00000260970	9606.ENSP00000393388	0	0	0	0	0.109	0.848	0	0.081	0.864
PPIG	PPWD1	9606.ENSP00000260970	9606.ENSP00000261308	0	0	0	0.603	0.168	0.800	0	0.515	0.912
PPIH	UTP6	9606.ENSP00000306614	9606.ENSP00000261708	0	0	0	0	0.159	0.188	0	0.233	0.431
PPIH	USP15	9606.ENSP00000306614	9606.ENSP00000280377	0	0	0	0	0.062	0.225	0	0.423	0.543
PPIH	SNRPG	9606.ENSP00000306614	9606.ENSP00000393388	0	0	0	0	0.302	0.848	0.720	0.081	0.969
PPP1CB	PPP1R15A	9606.ENSP00000378769	9606.ENSP00000200453	0	0	0	0	0	0.367	0.500	0.989	0.996
PPP1CB	PYGL	9606.ENSP00000378769	9606.ENSP00000216392	0	0	0	0	0.069	0	0	0.412	0.430
PPP1CB	TRIM28	9606.ENSP00000378769	9606.ENSP00000253024	0	0	0	0	0.050	0.510	0	0.150	0.570
PPP1CB	RAC1	9606.ENSP00000378769	9606.ENSP00000348461	0	0	0	0	0.087	0.126	0.500	0.065	0.577
PPP1CB	PPP3CA	9606.ENSP00000378769	9606.ENSP00000378323	0	0	0	0.868	0.166	0	0	0.421	0.496
PPP1R15A	ZFP36	9606.ENSP00000200453	9606.ENSP00000471239	0	0	0	0	0.459	0	0	0	0.459
PPWD1	SUPT20H	9606.ENSP00000261308	9606.ENSP00000417510	0	0	0	0	0.451	0	0	0	0.451
PPWD1	SNRPG	9606.ENSP00000261308	9606.ENSP00000393388	0	0	0	0	0.107	0.800	0	0.077	0.820
PSMA7	PSMD3	9606.ENSP00000359910	9606.ENSP00000264639	0	0	0	0	0.426	0.983	0	0.542	0.995
PSMA7	UBE2E1	9606.ENSP00000359910	9606.ENSP00000303709	0	0	0	0	0.058	0.076	0.400	0.073	0.451
PSMA7	WWP1	9606.ENSP00000359910	9606.ENSP00000427793	0	0	0	0	0	0	0.400	0.070	0.418
PSMA7	UBE2D1	9606.ENSP00000359910	9606.ENSP00000363019	0	0	0	0	0.096	0.076	0.400	0.073	0.473
PSMD3	TRIM28	9606.ENSP00000264639	9606.ENSP00000253024	0	0	0	0	0.164	0.292	0	0.078	0.407
PSMD3	UBE2D1	9606.ENSP00000264639	9606.ENSP00000363019	0	0	0	0	0.049	0	0.400	0.084	0.431
PSMD3	UBE2E1	9606.ENSP00000264639	9606.ENSP00000303709	0	0	0	0	0.059	0	0.400	0.075	0.432
PSMD3	WWP1	9606.ENSP00000264639	9606.ENSP00000427793	0	0	0	0	0	0	0.400	0.128	0.454
PSMD3	UBE3C	9606.ENSP00000264639	9606.ENSP00000309198	0	0	0	0	0.067	0.412	0	0.246	0.550
PSMD3	UBQLN2	9606.ENSP00000264639	9606.ENSP00000345195	0	0	0	0	0.121	0.434	0	0.398	0.675
PTK2B	SKAP2	9606.ENSP00000380638	9606.ENSP00000005587	0	0	0	0	0.047	0.370	0	0.307	0.547
PTK2B	PTPN6	9606.ENSP00000380638	9606.ENSP00000391592	0	0	0	0	0.218	0.512	0	0.211	0.673
PTMA	ZFP36L1	9606.ENSP00000344547	9606.ENSP00000337386	0	0	0	0	0.455	0.091	0	0.061	0.494
PYGL	SLC2A3	9606.ENSP00000216392	9606.ENSP00000075120	0	0	0	0	0.149	0	0	0.362	0.434
QPCT	SOAT1	9606.ENSP00000344829	9606.ENSP00000356591	0	0	0	0	0.057	0	0	0.423	0.432
RAB2A	SEC22B	9606.ENSP00000262646	9606.ENSP00000463393	0	0	0	0	0.090	0.120	0	0.315	0.404
RAB2A	YIPF5	9606.ENSP00000262646	9606.ENSP00000274496	0	0	0	0	0.107	0.233	0	0.345	0.513
RAB2A	SOAT1	9606.ENSP00000262646	9606.ENSP00000356591	0	0	0	0	0.091	0.198	0	0.395	0.521
RAB2A	TBC1D10B	9606.ENSP00000262646	9606.ENSP00000386538	0	0	0	0	0.055	0.124	0	0.665	0.699
RAB2A	VPS39	9606.ENSP00000262646	9606.ENSP00000335193	0	0	0	0	0.056	0.136	0	0.842	0.860
RAB33B	TBC1D2	9606.ENSP00000306496	9606.ENSP00000481721	0	0	0	0	0	0	0	0.406	0.406
RAB33B	SEC22B	9606.ENSP00000306496	9606.ENSP00000463393	0	0	0	0	0.055	0.173	0	0.302	0.407
RAB33B	RUFY2	9606.ENSP00000306496	9606.ENSP00000373420	0	0	0	0	0.098	0.320	0	0.130	0.419
RAC1	TAOK3	9606.ENSP00000348461	9606.ENSP00000376317	0	0	0	0	0.049	0.185	0.500	0.050	0.582
RNASE2	S100A12	9606.ENSP00000303276	9606.ENSP00000357726	0	0	0	0	0.430	0	0	0.349	0.613
RUFY2	RUFY3	9606.ENSP00000373420	9606.ENSP00000370394	0	0	0.058	0.932	0.138	0.627	0	0.080	0.684
SAP130	SUPT20H	9606.ENSP00000350333	9606.ENSP00000417510	0	0	0	0	0.074	0	0.800	0.073	0.813
SEC22B	VPS35	9606.ENSP00000463393	9606.ENSP00000299138	0	0	0	0	0.129	0	0	0.341	0.401
SEC22B	STX11	9606.ENSP00000463393	9606.ENSP00000356540	0	0	0	0	0.057	0.295	0.540	0.315	0.762
SGK3	UBE2J1	9606.ENSP00000379842	9606.ENSP00000451261	0	0.003	0	0	0.055	0.053	0	0.424	0.439
SGK3	WWP1	9606.ENSP00000379842	9606.ENSP00000427793	0	0	0	0	0.086	0.079	0.500	0.057	0.549
SIRT1	STK4	9606.ENSP00000212015	9606.ENSP00000361892	0	0	0	0	0.042	0.292	0	0.187	0.400
SIRT1	WWP1	9606.ENSP00000212015	9606.ENSP00000427793	0	0	0	0	0.082	0.292	0	0.181	0.421
SIRT1	TAF1D	9606.ENSP00000212015	9606.ENSP00000410409	0	0	0	0	0.088	0	0.400	0.057	0.438
SIRT1	XDH	9606.ENSP00000212015	9606.ENSP00000368727	0	0	0	0	0	0	0	0.477	0.477
SIRT1	TSPYL1	9606.ENSP00000212015	9606.ENSP00000357597	0	0	0	0	0.062	0.292	0	0.456	0.607
SIRT1	TRIM28	9606.ENSP00000212015	9606.ENSP00000253024	0	0	0	0	0.075	0.686	0	0.220	0.754
SMARCD3	TNFRSF21	9606.ENSP00000262188	9606.ENSP00000296861	0	0	0	0	0	0	0.400	0	0.400
SMARCD3	TBL1XR1	9606.ENSP00000262188	9606.ENSP00000405574	0	0	0	0	0.060	0.498	0.500	0.082	0.754
SMC1A	TENT4A	9606.ENSP00000323421	9606.ENSP00000488642	0	0	0	0	0.054	0.091	0	0.436	0.473
SNRPG	THOC2	9606.ENSP00000393388	9606.ENSP00000245838	0	0	0	0	0.410	0.319	0	0.081	0.598
SNRPG	SRP19	9606.ENSP00000393388	9606.ENSP00000424870	0	0	0	0	0.280	0	0	0.223	0.417
SPATA2L	VPS9D1	9606.ENSP00000289805	9606.ENSP00000374037	0	0.686	0	0	0.139	0	0	0.310	0.797
SRP19	TRIM28	9606.ENSP00000424870	9606.ENSP00000253024	0	0	0	0	0.054	0.292	0	0.207	0.422
TBL1XR1	TNFRSF21	9606.ENSP00000405574	9606.ENSP00000296861	0	0	0	0	0	0	0.400	0	0.400
TBL1XR1	UBE2D1	9606.ENSP00000405574	9606.ENSP00000363019	0	0	0	0	0.099	0.328	0	0.195	0.471
TENT4A	ZFC3H1	9606.ENSP00000488642	9606.ENSP00000368017	0	0	0	0	0.083	0	0	0.457	0.480
TENT4A	TTC37	9606.ENSP00000488642	9606.ENSP00000497948	0	0	0	0	0.049	0	0	0.512	0.516
THOC2	THOC7	9606.ENSP00000245838	9606.ENSP00000295899	0	0	0	0	0.139	0.973	0.900	0.997	0.999
TNPO3	XPOT	9606.ENSP00000265388	9606.ENSP00000327821	0	0	0	0	0.260	0.088	0	0.616	0.718
TOB1	ZFP36	9606.ENSP00000427695	9606.ENSP00000471239	0	0	0	0	0.189	0	0.360	0.146	0.519
TRIM28	TRIM44	9606.ENSP00000253024	9606.ENSP00000299413	0	0	0	0	0.072	0	0	0.389	0.408
TRIM28	UBE2E1	9606.ENSP00000253024	9606.ENSP00000303709	0	0	0	0	0.062	0.350	0	0.153	0.439
TRIM28	UBA1	9606.ENSP00000253024	9606.ENSP00000338413	0	0	0	0	0.336	0.043	0	0.193	0.443
TRIM28	UBE2D1	9606.ENSP00000253024	9606.ENSP00000363019	0	0	0	0	0.049	0.383	0	0.166	0.468
TRIM28	UBQLN2	9606.ENSP00000253024	9606.ENSP00000345195	0	0	0	0	0.042	0.114	0	0.430	0.474
TRIM28	ZNF91	9606.ENSP00000253024	9606.ENSP00000300619	0	0	0	0	0.055	0.184	0	0.400	0.498
TRIM28	ZNF264	9606.ENSP00000253024	9606.ENSP00000263095	0	0	0	0	0.053	0.257	0.500	0.159	0.664
TRIM28	ZNF274	9606.ENSP00000253024	9606.ENSP00000484810	0	0	0	0	0.058	0.741	0.500	0.846	0.978
TTC27	UTP6	9606.ENSP00000313953	9606.ENSP00000261708	0	0	0	0	0.460	0	0	0	0.460
TTC37	ZFC3H1	9606.ENSP00000497948	9606.ENSP00000368017	0	0	0	0	0.060	0	0	0.425	0.436
UBA1	UBE2E1	9606.ENSP00000338413	9606.ENSP00000303709	0.043	0	0	0	0.074	0.879	0.500	0.656	0.978
UBA1	UBE2G2	9606.ENSP00000338413	9606.ENSP00000338348	0	0	0	0	0.067	0.850	0.500	0.501	0.960
UBA1	USP8	9606.ENSP00000338413	9606.ENSP00000379721	0	0	0	0	0.059	0.052	0	0.445	0.462
UBA1	WWP1	9606.ENSP00000338413	9606.ENSP00000427793	0	0	0	0	0	0.078	0	0.453	0.474
UBA1	UBQLN2	9606.ENSP00000338413	9606.ENSP00000345195	0	0	0	0	0.093	0.162	0	0.406	0.509
UBA1	UBE2J1	9606.ENSP00000338413	9606.ENSP00000451261	0.043	0	0	0	0	0.648	0.500	0.425	0.890
UBA1	UBE2D1	9606.ENSP00000338413	9606.ENSP00000363019	0.043	0	0	0	0.049	0.890	0.500	0.956	0.997
UBE2D1	UBE2E1	9606.ENSP00000363019	9606.ENSP00000303709	0	0	0.051	0.963	0.082	0	0.800	0.073	0.817
UBE2D1	UBE3C	9606.ENSP00000363019	9606.ENSP00000309198	0	0	0	0	0.049	0.845	0	0.449	0.912
UBE2D1	UBE2G2	9606.ENSP00000363019	9606.ENSP00000338348	0	0	0	0.898	0.062	0.096	0.400	0.128	0.497
UBE2D1	WWP1	9606.ENSP00000363019	9606.ENSP00000427793	0	0	0	0	0.049	0.433	0	0.622	0.778
UBE2E1	USP8	9606.ENSP00000303709	9606.ENSP00000379721	0	0	0	0	0.074	0.734	0	0.280	0.807
UBE2G2	UBE2J1	9606.ENSP00000338348	9606.ENSP00000451261	0	0	0	0.686	0.085	0.090	0.900	0.638	0.965
USP15	WWP1	9606.ENSP00000280377	9606.ENSP00000427793	0	0	0	0	0.047	0	0	0.405	0.408
USP15	USP8	9606.ENSP00000280377	9606.ENSP00000379721	0	0	0	0.626	0.123	0.292	0	0.382	0.582
USP15	XDH	9606.ENSP00000280377	9606.ENSP00000368727	0	0	0	0	0	0.292	0	0.448	0.592
VPS35	VPS39	9606.ENSP00000299138	9606.ENSP00000335193	0	0	0	0	0.224	0.126	0	0.472	0.611
YTHDF2	ZFC3H1	9606.ENSP00000444660	9606.ENSP00000368017	0	0	0	0	0.049	0.417	0	0.338	0.601
ZFP36	ZFP36L1	9606.ENSP00000471239	9606.ENSP00000337386	0	0	0.132	0.767	0.169	0	0	0.245	0.408
